"Store","Date","Temperature","Fuel_Price","MarkDown1","MarkDown2","MarkDown3","MarkDown4","MarkDown5","CPI","Unemployment","IsHoliday","Weekly_Sales","Type","Size","Holiday_Flag"
5,2010-02-12,39.81,2.548,0,0,0,0,0,211.8004698,6.566,TRUE,311825.7,"B",34875,1
5,2010-02-19,41.14,2.514,0,0,0,0,0,211.8471283,6.566,FALSE,303447.57,"B",34875,0
5,2010-02-26,46.7,2.561,0,0,0,0,0,211.8771468,6.566,FALSE,270281.63,"B",34875,0
5,2010-03-05,48.89,2.625,0,0,0,0,0,211.9071653,6.566,FALSE,288855.71,"B",34875,0
5,2010-03-12,58.5,2.667,0,0,0,0,0,211.9371839,6.566,FALSE,297293.59,"B",34875,0
5,2010-03-19,55.46,2.72,0,0,0,0,0,211.770897,6.566,FALSE,281706.41,"B",34875,0
5,2010-03-26,52.47,2.732,0,0,0,0,0,211.5718925,6.566,FALSE,273282.97,"B",34875,0
5,2010-04-02,63.18,2.719,0,0,0,0,0,211.372888,6.465,FALSE,331406,"B",34875,0
5,2010-04-09,65.19,2.77,0,0,0,0,0,211.1738835,6.465,FALSE,328020.49,"B",34875,0
5,2010-04-16,65.3,2.808,0,0,0,0,0,211.0388528,6.465,FALSE,306858.69,"B",34875,0
5,2010-04-23,65.13,2.795,0,0,0,0,0,210.9891204,6.465,FALSE,288839.73,"B",34875,0
5,2010-04-30,67.53,2.78,0,0,0,0,0,210.939388,6.465,FALSE,298697.84,"B",34875,0
5,2010-05-07,71.53,2.835,0,0,0,0,0,210.8896556,6.465,FALSE,333522.6,"B",34875,0
5,2010-05-14,74.79,2.854,0,0,0,0,0,210.8872772,6.465,FALSE,296673.77,"B",34875,0
5,2010-05-21,75.2,2.826,0,0,0,0,0,211.169023,6.465,FALSE,301615.49,"B",34875,0
5,2010-05-28,79.81,2.759,0,0,0,0,0,211.4507688,6.465,FALSE,310013.11,"B",34875,0
5,2010-06-04,79.54,2.705,0,0,0,0,0,211.7325146,6.465,FALSE,337825.89,"B",34875,0
5,2010-06-11,80.7,2.668,0,0,0,0,0,212.0142605,6.465,FALSE,296641.91,"B",34875,0
5,2010-06-18,83.91,2.637,0,0,0,0,0,212.0119769,6.465,FALSE,313795.6,"B",34875,0
5,2010-06-25,83.72,2.653,0,0,0,0,0,211.8960815,6.465,FALSE,295257.3,"B",34875,0
5,2010-07-02,81.25,2.669,0,0,0,0,0,211.7801861,6.496,FALSE,305993.27,"B",34875,0
5,2010-07-09,81.14,2.642,0,0,0,0,0,211.6642907,6.496,FALSE,291808.87,"B",34875,0
5,2010-07-16,83.98,2.623,0,0,0,0,0,211.6561123,6.496,FALSE,280701.7,"B",34875,0
5,2010-07-23,83.66,2.608,0,0,0,0,0,211.7915565,6.496,FALSE,274742.63,"B",34875,0
5,2010-07-30,82.46,2.64,0,0,0,0,0,211.9270006,6.496,FALSE,268929.03,"B",34875,0
5,2010-08-06,86.1,2.627,0,0,0,0,0,212.0624447,6.496,FALSE,303043.02,"B",34875,0
5,2010-08-13,87.41,2.692,0,0,0,0,0,212.1978889,6.496,FALSE,286477.35,"B",34875,0
5,2010-08-20,87.71,2.664,0,0,0,0,0,212.1608984,6.496,FALSE,287205.38,"B",34875,0
5,2010-08-27,87.05,2.619,0,0,0,0,0,212.123908,6.496,FALSE,288519.75,"B",34875,0
5,2010-09-03,84.06,2.577,0,0,0,0,0,212.0869176,6.496,FALSE,323798,"B",34875,0
5,2010-09-10,79.86,2.565,0,0,0,0,0,212.0499271,6.496,TRUE,306533.08,"B",34875,1
5,2010-09-17,82.28,2.582,0,0,0,0,0,212.0769346,6.496,FALSE,282558.65,"B",34875,0
5,2010-09-24,78.53,2.624,0,0,0,0,0,212.1519404,6.496,FALSE,293131.58,"B",34875,0
5,2010-10-01,71.1,2.603,0,0,0,0,0,212.2269463,6.768,FALSE,283178.12,"B",34875,0
5,2010-10-08,64.99,2.633,0,0,0,0,0,212.3019522,6.768,FALSE,290494.85,"B",34875,0
5,2010-10-15,68.11,2.72,0,0,0,0,0,212.3691867,6.768,FALSE,280681.2,"B",34875,0
5,2010-10-22,70.96,2.725,0,0,0,0,0,212.4169928,6.768,FALSE,284988.27,"B",34875,0
5,2010-10-29,70.58,2.716,0,0,0,0,0,212.464799,6.768,FALSE,278031.81,"B",34875,0
5,2010-11-05,58.88,2.689,0,0,0,0,0,212.5126051,6.768,FALSE,325310.3,"B",34875,0
5,2010-11-12,62.37,2.728,0,0,0,0,0,212.5604113,6.768,FALSE,301827.36,"B",34875,0
5,2010-11-19,52.52,2.771,0,0,0,0,0,212.445487,6.768,FALSE,297384.81,"B",34875,0
5,2010-11-26,66.15,2.735,0,0,0,0,0,212.303441,6.768,TRUE,488362.61,"B",34875,1
5,2010-12-03,51.31,2.708,0,0,0,0,0,212.1613951,6.768,FALSE,344490.88,"B",34875,0
5,2010-12-10,48.27,2.843,0,0,0,0,0,212.0193491,6.768,FALSE,352811.53,"B",34875,0
5,2010-12-17,51.61,2.869,0,0,0,0,0,211.9580815,6.768,FALSE,367801.19,"B",34875,0
5,2010-12-24,55.01,2.886,0,0,0,0,0,211.9573978,6.768,FALSE,466010.25,"B",34875,0
5,2010-12-31,49.79,2.943,0,0,0,0,0,211.9567142,6.768,TRUE,298180.18,"B",34875,1
5,2011-01-07,48.3,2.976,0,0,0,0,0,211.9560305,6.634,FALSE,286347.26,"B",34875,0
5,2011-01-14,37.74,2.983,0,0,0,0,0,212.008514,6.634,FALSE,260636.71,"B",34875,0
5,2011-01-21,45.41,3.016,0,0,0,0,0,212.3800012,6.634,FALSE,275313.34,"B",34875,0
5,2011-01-28,44.5,3.01,0,0,0,0,0,212.7514884,6.634,FALSE,279088.39,"B",34875,0
5,2011-02-04,41.67,2.989,0,0,0,0,0,213.1229755,6.634,FALSE,329613.2,"B",34875,0
5,2011-02-11,38.25,3.022,0,0,0,0,0,213.4944627,6.634,TRUE,311590.54,"B",34875,1
5,2011-02-18,58.83,3.045,0,0,0,0,0,213.8068304,6.634,FALSE,356622.61,"B",34875,0
5,2011-02-25,63.35,3.065,0,0,0,0,0,214.0955503,6.634,FALSE,294659.5,"B",34875,0
5,2011-03-04,60.35,3.288,0,0,0,0,0,214.3842702,6.634,FALSE,329033.66,"B",34875,0
5,2011-03-11,55.74,3.459,0,0,0,0,0,214.6729901,6.634,FALSE,293098.1,"B",34875,0
5,2011-03-18,64.31,3.488,0,0,0,0,0,214.9257339,6.634,FALSE,312177.67,"B",34875,0
5,2011-03-25,70.71,3.473,0,0,0,0,0,215.1640872,6.634,FALSE,294732.5,"B",34875,0
5,2011-04-01,61.5,3.524,0,0,0,0,0,215.4024406,6.489,FALSE,314316.55,"B",34875,0
5,2011-04-08,69.64,3.622,0,0,0,0,0,215.6407939,6.489,FALSE,307333.62,"B",34875,0
5,2011-04-15,72.02,3.743,0,0,0,0,0,215.8592673,6.489,FALSE,307913.58,"B",34875,0
5,2011-04-22,74.34,3.807,0,0,0,0,0,216.0280407,6.489,FALSE,328415.44,"B",34875,0
5,2011-04-29,74.75,3.81,0,0,0,0,0,216.1968142,6.489,FALSE,307291.56,"B",34875,0
5,2011-05-06,66.27,3.906,0,0,0,0,0,216.3655877,6.489,FALSE,322904.68,"B",34875,0
5,2011-05-13,77.38,3.899,0,0,0,0,0,216.5343611,6.489,FALSE,290930.01,"B",34875,0
5,2011-05-20,71.37,3.907,0,0,0,0,0,216.3023847,6.489,FALSE,299614.33,"B",34875,0
5,2011-05-27,80.14,3.786,0,0,0,0,0,216.0704083,6.489,FALSE,297149.69,"B",34875,0
5,2011-06-03,83.81,3.699,0,0,0,0,0,215.8384319,6.489,FALSE,329183.92,"B",34875,0
5,2011-06-10,83.61,3.648,0,0,0,0,0,215.6064555,6.489,FALSE,304984.14,"B",34875,0
5,2011-06-17,86.84,3.637,0,0,0,0,0,215.560463,6.489,FALSE,304811.82,"B",34875,0
5,2011-06-24,84.76,3.594,0,0,0,0,0,215.6539583,6.489,FALSE,302881.64,"B",34875,0
5,2011-07-01,85.81,3.524,0,0,0,0,0,215.7474537,6.529,FALSE,327093.89,"B",34875,0
5,2011-07-08,86.64,3.48,0,0,0,0,0,215.8409491,6.529,FALSE,310804.93,"B",34875,0
5,2011-07-15,88.64,3.575,0,0,0,0,0,215.9250696,6.529,FALSE,283248.62,"B",34875,0
5,2011-07-22,86.97,3.651,0,0,0,0,0,215.985753,6.529,FALSE,292539.73,"B",34875,0
5,2011-07-29,89.42,3.682,0,0,0,0,0,216.0464364,6.529,FALSE,275142.17,"B",34875,0
5,2011-08-05,91.07,3.684,0,0,0,0,0,216.1071198,6.529,FALSE,317738.56,"B",34875,0
5,2011-08-12,90.16,3.638,0,0,0,0,0,216.1678032,6.529,FALSE,289886.16,"B",34875,0
5,2011-08-19,89.35,3.554,0,0,0,0,0,216.2311855,6.529,FALSE,303643.84,"B",34875,0
5,2011-08-26,89.18,3.523,0,0,0,0,0,216.2950176,6.529,FALSE,310338.17,"B",34875,0
5,2011-09-02,90.38,3.533,0,0,0,0,0,216.3588498,6.529,FALSE,315645.53,"B",34875,0
5,2011-09-09,79.04,3.546,0,0,0,0,0,216.4226819,6.529,TRUE,321110.22,"B",34875,1
5,2011-09-16,83.55,3.526,0,0,0,0,0,216.6033083,6.529,FALSE,278529.71,"B",34875,0
5,2011-09-23,78.01,3.467,0,0,0,0,0,216.9396605,6.529,FALSE,291024.98,"B",34875,0
5,2011-09-30,81.16,3.355,0,0,0,0,0,217.2760127,6.529,FALSE,292315.38,"B",34875,0
5,2011-10-07,71.64,3.285,0,0,0,0,0,217.6123648,6.3,FALSE,309111.47,"B",34875,0
5,2011-10-14,72.36,3.274,0,0,0,0,0,217.9237458,6.3,FALSE,286117.72,"B",34875,0
5,2011-10-21,66.9,3.353,0,0,0,0,0,218.0852999,6.3,FALSE,306069.18,"B",34875,0
5,2011-10-28,69.27,3.372,0,0,0,0,0,218.2468539,6.3,FALSE,307035.11,"B",34875,0
5,2011-11-04,56.71,3.332,0,0,0,0,0,218.408408,6.3,FALSE,353652.23,"B",34875,0
5,2011-11-11,60.71,3.297,2971.48,1943.2,60.03,757.33,1040.96,218.5699621,6.3,FALSE,311906.7,"B",34875,0
5,2011-11-18,64.33,3.308,952.21,116.11,95.01,295.13,4368.45,218.793912,6.3,FALSE,307944.37,"B",34875,0
5,2011-11-25,61.93,3.236,107.42,7,429.184037296037,8,826.06,219.0428204,6.3,TRUE,507900.07,"B",34875,1
5,2011-12-02,51.14,3.172,2359.44,4,658.01,901.67,1581.80681274281,219.2917287,6.3,FALSE,376225.61,"B",34875,0
5,2011-12-09,44.12,3.158,2546.5,0,83.07,523.27,3118.64,219.540637,6.3,FALSE,367433.77,"B",34875,0
5,2011-12-16,54.42,3.159,802.42,0,78.77,319.84,1940.54,219.7596266,6.3,FALSE,379530.3,"B",34875,0
5,2011-12-23,50.33,3.112,225.21,0.15,427.57,0,1443.04,219.9387246,6.3,FALSE,458562.24,"B",34875,0
5,2011-12-30,45.62,3.129,1938.28,818.87280963481,72.93,162.33,1211.95,220.1178226,6.3,TRUE,349624.88,"B",34875,1
5,2012-01-06,50.21,3.157,4602.39,6733.6,35.03,621.64,3507.24,220.2969205,5.943,FALSE,312078.71,"B",34875,0
5,2012-01-13,48.86,3.261,3408.93,3666.32,1.71,137.88,1706.42,220.4760185,5.943,FALSE,291454.52,"B",34875,0
5,2012-01-20,54.65,3.268,761.25,2100.24,0,132.63,1276.75,220.5694104,5.943,FALSE,287523.98,"B",34875,0
5,2012-01-27,54.63,3.29,573.64,969.68,0,12,861.28,220.6628023,5.943,FALSE,295974.22,"B",34875,0
5,2012-02-03,57.35,3.36,2429.01932245532,1349.62,23.82,1008.87043512044,3186.52,220.7561941,5.943,FALSE,333948,"B",34875,0
5,2012-02-10,48.57,3.409,4239.28,2725.8,1.53,3682.89,3234.79,220.849586,5.943,TRUE,349239.88,"B",34875,1
5,2012-02-17,48.25,3.51,5548.48,1958.52,1.76,2662.84,2820.38,221.0106341,5.943,FALSE,356427.98,"B",34875,0
5,2012-02-24,57.75,3.555,2220.32,1407.4,0,145.46,2657.52,221.2224243,5.943,FALSE,312220.47,"B",34875,0
5,2012-03-02,60.66,3.63,6172.7,123.32,1,3063.26,1213.59,221.4342146,5.943,FALSE,359206.21,"B",34875,0
5,2012-03-09,57.69,3.669,1842.42,51.27,2,109.67,5043.45,221.6460048,5.943,FALSE,347295.6,"B",34875,0
5,2012-03-16,63.55,3.734,1879.87,30.7,2.24,585.12,1765.08,221.7989713,5.943,FALSE,339392.54,"B",34875,0
5,2012-03-23,64.44,3.787,694.24,32.75,5.59,210.09,775.7,221.8735063,5.943,FALSE,321299.99,"B",34875,0
5,2012-03-30,67.76,3.845,5097.87,25.2,2.7,322.57,1790.31,221.9480412,5.943,FALSE,331318.73,"B",34875,0
5,2012-04-06,70.4,3.891,5174.35,0,6.48,1489.1,2264.89,222.0225762,5.801,FALSE,402985.7,"B",34875,0
5,2012-04-13,70.56,3.891,1562.33,758.49,0,206,1642.42,222.0971111,5.801,FALSE,351832.03,"B",34875,0
5,2012-04-20,67.33,3.877,1197.53,225.78,3,247.94,1499.51,222.1512315,5.801,FALSE,330063.06,"B",34875,0
5,2012-04-27,68.96,3.814,1127.44,0,5.05,33.35,2598.67,222.2053519,5.801,FALSE,324839.74,"B",34875,0
5,2012-05-04,77.1,3.749,6396.61,0,83.63,1183.64,2813.83,222.2594722,5.801,FALSE,360932.69,"B",34875,0
5,2012-05-11,73.45,3.688,4668.2,0,42.75,709.19,1740.42,222.3135926,5.801,FALSE,333870.52,"B",34875,0
5,2012-05-18,70.45,3.63,2639.05,0,65.34,243.73,2119.63,222.330443,5.801,FALSE,336189.66,"B",34875,0
5,2012-05-25,78.23,3.561,3784.86,0,431.99,225.2,2239.68,222.3323853,5.801,FALSE,341994.48,"B",34875,0
5,2012-06-01,79.72,3.501,2840.78,0,41.58,393.41,2114,222.3343277,5.801,FALSE,359867.8,"B",34875,0
5,2012-06-08,81.02,3.452,4488.47,0,0.24,231.16,1246.89,222.33627,5.801,FALSE,341704.59,"B",34875,0
5,2012-06-15,81.64,3.393,1911.02,0.95,0.04,570.11,1828.62,222.3492901,5.801,FALSE,327383.64,"B",34875,0
5,2012-06-22,80.57,3.346,2046.93,8.8,0,677.36,2762.83,222.3900046,5.801,FALSE,325041.68,"B",34875,0
5,2012-06-29,87.08,3.286,1053.25,12.75,0,113.8,1300.11,222.4307191,5.801,FALSE,329658.1,"B",34875,0
5,2012-07-06,82.35,3.227,2592.37,2.65,52.06,914.36,2768.98,222.4714336,5.603,FALSE,341214.43,"B",34875,0
5,2012-07-13,80.78,3.256,1471.06,1,12,889.18,798.44,222.5121481,5.603,FALSE,316203.64,"B",34875,0
5,2012-07-20,81.05,3.311,964.82,13.48,3.39,278.93,1050.13,222.5209358,5.603,FALSE,321205.12,"B",34875,0
5,2012-07-27,85.06,3.407,2696.67,7.75,0.36,3104.68,2152.23,222.5297234,5.603,FALSE,306827.36,"B",34875,0
5,2012-08-03,86.91,3.417,7365.26,14.48,0.7,3640.7,2517.31,222.5385111,5.603,FALSE,324195.17,"B",34875,0
5,2012-08-10,86.96,3.494,3261.56,15,0.5,1687.13,2102.31,222.5472987,5.603,FALSE,306759.7,"B",34875,0
5,2012-08-17,87.52,3.571,1649.56,-10.98,2.31,1955.75,1205.23,222.6276753,5.603,FALSE,314014.18,"B",34875,0
5,2012-08-24,79.45,3.62,1985.37,68,4.54,627.6,1355.17,222.7617437,5.603,FALSE,320831.36,"B",34875,0
5,2012-08-31,84.25,3.638,5211.69,49,13,2799.14,2740.48,222.8958121,5.603,FALSE,344642.01,"B",34875,0
5,2012-09-07,86.3,3.73,2797.26,1.9,9.61,968.75,2069.3,223.0298805,5.603,TRUE,350648.91,"B",34875,1
5,2012-09-14,76.65,3.717,2027.18,4,4.55,1354.97,3535.01,223.1734167,5.603,FALSE,299800.67,"B",34875,0
5,2012-09-21,71.09,3.721,3033.26,5.73,1.1,83.82,4579.05,223.3737593,5.603,FALSE,307306.76,"B",34875,0
5,2012-09-28,78.33,3.666,1279.39,0,0.55,425.98,1492.6,223.5741019,5.603,FALSE,310141.68,"B",34875,0
5,2012-10-05,71.17,3.617,2048.94,0,6.02,1121.58,2070.87,223.7744444,5.422,FALSE,343048.29,"B",34875,0
5,2012-10-12,66.24,3.601,1355.87,0,4,453.98,3562.36,223.974787,5.422,FALSE,325345.41,"B",34875,0
5,2012-10-19,69.17,3.594,908.91,0,0,0,709.95,224.0192873,5.422,FALSE,313358.15,"B",34875,0
5,2012-10-26,71.7,3.506,1547.61,1.74,0,133.31,598.74,224.0378139,5.422,FALSE,319550.77,"B",34875,0
6,2010-02-05,40.43,2.572,0,0,0,0,0,212.6223518,7.259,FALSE,1652635.1,"A",202505,0
6,2010-02-12,40.57,2.548,0,0,0,0,0,212.7700425,7.259,TRUE,1606283.86,"A",202505,1
6,2010-02-19,43.58,2.514,0,0,0,0,0,212.8161546,7.259,FALSE,1567138.07,"A",202505,0
6,2010-02-26,47.1,2.561,0,0,0,0,0,212.845337,7.259,FALSE,1432953.21,"A",202505,0
6,2010-03-05,49.63,2.625,0,0,0,0,0,212.8745193,7.259,FALSE,1601348.82,"A",202505,0
6,2010-03-12,58.82,2.667,0,0,0,0,0,212.9037017,7.259,FALSE,1558621.36,"A",202505,0
6,2010-03-19,56.55,2.72,0,0,0,0,0,212.7351935,7.259,FALSE,1693058.91,"A",202505,0
6,2010-03-26,53.74,2.732,0,0,0,0,0,212.533737,7.259,FALSE,1472033.38,"A",202505,0
6,2010-04-02,64.94,2.719,0,0,0,0,0,212.3322805,7.092,FALSE,1770333.9,"A",202505,0
6,2010-04-09,66.15,2.77,0,0,0,0,0,212.1308239,7.092,FALSE,1667181.82,"A",202505,0
6,2010-04-16,65.68,2.808,0,0,0,0,0,211.9942765,7.092,FALSE,1519846.36,"A",202505,0
6,2010-04-23,64.11,2.795,0,0,0,0,0,211.9442745,7.092,FALSE,1540435.99,"A",202505,0
6,2010-04-30,68.91,2.78,0,0,0,0,0,211.8942725,7.092,FALSE,1498080.16,"A",202505,0
6,2010-05-07,73.68,2.835,0,0,0,0,0,211.8442706,7.092,FALSE,1619920.04,"A",202505,0
6,2010-05-14,74.95,2.854,0,0,0,0,0,211.8421769,7.092,FALSE,1524059.4,"A",202505,0
6,2010-05-21,74.8,2.826,0,0,0,0,0,212.1275324,7.092,FALSE,1531938.44,"A",202505,0
6,2010-05-28,78.89,2.759,0,0,0,0,0,212.412888,7.092,FALSE,1644470.66,"A",202505,0
6,2010-06-04,79.44,2.705,0,0,0,0,0,212.6982436,7.092,FALSE,1857380.09,"A",202505,0
6,2010-06-11,81.81,2.668,0,0,0,0,0,212.9835992,7.092,FALSE,1685652.35,"A",202505,0
6,2010-06-18,83.89,2.637,0,0,0,0,0,212.9813843,7.092,FALSE,1677248.24,"A",202505,0
6,2010-06-25,84.2,2.653,0,0,0,0,0,212.8641412,7.092,FALSE,1640681.88,"A",202505,0
6,2010-07-02,80.34,2.669,0,0,0,0,0,212.746898,6.973,FALSE,1759777.25,"A",202505,0
6,2010-07-09,80.93,2.642,0,0,0,0,0,212.6296549,6.973,FALSE,1690317.99,"A",202505,0
6,2010-07-16,83.75,2.623,0,0,0,0,0,212.6212163,6.973,FALSE,1560120.8,"A",202505,0
6,2010-07-23,83.9,2.608,0,0,0,0,0,212.7578505,6.973,FALSE,1585240.92,"A",202505,0
6,2010-07-30,81.37,2.64,0,0,0,0,0,212.8944846,6.973,FALSE,1532308.78,"A",202505,0
6,2010-08-06,86.61,2.627,0,0,0,0,0,213.0311188,6.973,FALSE,1633241.59,"A",202505,0
6,2010-08-13,86.83,2.692,0,0,0,0,0,213.1677529,6.973,FALSE,1547654.98,"A",202505,0
6,2010-08-20,87.36,2.664,0,0,0,0,0,213.1291427,6.973,FALSE,1539930.5,"A",202505,0
6,2010-08-27,85.71,2.619,0,0,0,0,0,213.0905324,6.973,FALSE,1450766.12,"A",202505,0
6,2010-09-03,82.15,2.577,0,0,0,0,0,213.0519222,6.973,FALSE,1510925.32,"A",202505,0
6,2010-09-10,78.78,2.565,0,0,0,0,0,213.013312,6.973,TRUE,1424225.44,"A",202505,1
6,2010-09-17,81.78,2.582,0,0,0,0,0,213.0398643,6.973,FALSE,1308537.75,"A",202505,0
6,2010-09-24,76.49,2.624,0,0,0,0,0,213.1152886,6.973,FALSE,1275591.84,"A",202505,0
6,2010-10-01,70.69,2.603,0,0,0,0,0,213.1907129,7.007,FALSE,1328468.89,"A",202505,0
6,2010-10-08,65.21,2.633,0,0,0,0,0,213.2661373,7.007,FALSE,1360317.9,"A",202505,0
6,2010-10-15,68.93,2.72,0,0,0,0,0,213.3337977,7.007,FALSE,1344580.92,"A",202505,0
6,2010-10-22,70.97,2.725,0,0,0,0,0,213.3820486,7.007,FALSE,1332716.53,"A",202505,0
6,2010-10-29,70.39,2.716,0,0,0,0,0,213.4302994,7.007,FALSE,1385323.7,"A",202505,0
6,2010-11-05,59.9,2.689,0,0,0,0,0,213.4785503,7.007,FALSE,1505442.15,"A",202505,0
6,2010-11-12,62.11,2.728,0,0,0,0,0,213.5268011,7.007,FALSE,1495536.46,"A",202505,0
6,2010-11-19,52.99,2.771,0,0,0,0,0,213.4107412,7.007,FALSE,1518841.45,"A",202505,0
6,2010-11-26,65.79,2.735,0,0,0,0,0,213.2672961,7.007,TRUE,2267452.4,"A",202505,1
6,2010-12-03,52.3,2.708,0,0,0,0,0,213.123851,7.007,FALSE,1677067.24,"A",202505,0
6,2010-12-10,48.46,2.843,0,0,0,0,0,212.9804059,7.007,FALSE,1834737.58,"A",202505,0
6,2010-12-17,52.24,2.869,0,0,0,0,0,212.918049,7.007,FALSE,2090268.95,"A",202505,0
6,2010-12-24,55.07,2.886,0,0,0,0,0,212.9165082,7.007,FALSE,2727575.18,"A",202505,0
6,2010-12-31,49.14,2.943,0,0,0,0,0,212.9149674,7.007,TRUE,1464050.02,"A",202505,1
6,2011-01-07,47.78,2.976,0,0,0,0,0,212.9134266,6.858,FALSE,1350441.68,"A",202505,0
6,2011-01-14,38.37,2.983,0,0,0,0,0,212.9655882,6.858,FALSE,1306194.55,"A",202505,0
6,2011-01-21,46.2,3.016,0,0,0,0,0,213.3399647,6.858,FALSE,1261253.18,"A",202505,0
6,2011-01-28,44.98,3.01,0,0,0,0,0,213.7143412,6.858,FALSE,1287034.7,"A",202505,0
6,2011-02-04,40.59,2.989,0,0,0,0,0,214.0887176,6.858,FALSE,1514999.17,"A",202505,0
6,2011-02-11,39.38,3.022,0,0,0,0,0,214.4630941,6.858,TRUE,1486920.17,"A",202505,1
6,2011-02-18,59.61,3.045,0,0,0,0,0,214.7775231,6.858,FALSE,1572117.54,"A",202505,0
6,2011-02-25,62.86,3.065,0,0,0,0,0,215.0679731,6.858,FALSE,1422600.43,"A",202505,0
6,2011-03-04,60.45,3.288,0,0,0,0,0,215.3584231,6.858,FALSE,1502617.99,"A",202505,0
6,2011-03-11,57.71,3.459,0,0,0,0,0,215.6488731,6.858,FALSE,1494497.39,"A",202505,0
6,2011-03-18,65.07,3.488,0,0,0,0,0,215.9035078,6.858,FALSE,1685375.47,"A",202505,0
6,2011-03-25,70.83,3.473,0,0,0,0,0,216.1438163,6.858,FALSE,1438465.81,"A",202505,0
6,2011-04-01,62.25,3.524,0,0,0,0,0,216.3841249,6.855,FALSE,1459276.77,"A",202505,0
6,2011-04-08,70.35,3.622,0,0,0,0,0,216.6244334,6.855,FALSE,1534594,"A",202505,0
6,2011-04-15,73.17,3.743,0,0,0,0,0,216.8446627,6.855,FALSE,1448797.02,"A",202505,0
6,2011-04-22,74.24,3.807,0,0,0,0,0,217.0146941,6.855,FALSE,1639358.93,"A",202505,0
6,2011-04-29,75.27,3.81,0,0,0,0,0,217.1847255,6.855,FALSE,1479249.9,"A",202505,0
6,2011-05-06,65.42,3.906,0,0,0,0,0,217.3547569,6.855,FALSE,1504651.57,"A",202505,0
6,2011-05-13,76.95,3.899,0,0,0,0,0,217.5247882,6.855,FALSE,1453185.65,"A",202505,0
6,2011-05-20,72.01,3.907,0,0,0,0,0,217.2896095,6.855,FALSE,1382783.83,"A",202505,0
6,2011-05-27,80.83,3.786,0,0,0,0,0,217.0544307,6.855,FALSE,1523979.11,"A",202505,0
6,2011-06-03,84.01,3.699,0,0,0,0,0,216.819252,6.855,FALSE,1705506.29,"A",202505,0
6,2011-06-10,84.49,3.648,0,0,0,0,0,216.5840732,6.855,FALSE,1598643.65,"A",202505,0
6,2011-06-17,87.08,3.637,0,0,0,0,0,216.5371616,6.855,FALSE,1622150.33,"A",202505,0
6,2011-06-24,85.51,3.594,0,0,0,0,0,216.6314502,6.855,FALSE,1543365.9,"A",202505,0
6,2011-07-01,87,3.524,0,0,0,0,0,216.7257388,6.925,FALSE,1694551.15,"A",202505,0
6,2011-07-08,88.36,3.48,0,0,0,0,0,216.8200275,6.925,FALSE,1709373.62,"A",202505,0
6,2011-07-15,88.93,3.575,0,0,0,0,0,216.9044732,6.925,FALSE,1526801.24,"A",202505,0
6,2011-07-22,88.06,3.651,0,0,0,0,0,216.964312,6.925,FALSE,1526506.08,"A",202505,0
6,2011-07-29,90.22,3.682,0,0,0,0,0,217.0241507,6.925,FALSE,1483991.05,"A",202505,0
6,2011-08-05,91.46,3.684,0,0,0,0,0,217.0839894,6.925,FALSE,1601584.57,"A",202505,0
6,2011-08-12,90.49,3.638,0,0,0,0,0,217.1438281,6.925,FALSE,1484995.38,"A",202505,0
6,2011-08-19,89.26,3.554,0,0,0,0,0,217.2069662,6.925,FALSE,1493544.04,"A",202505,0
6,2011-08-26,90.07,3.523,0,0,0,0,0,217.2706543,6.925,FALSE,1420405.41,"A",202505,0
6,2011-09-02,91.22,3.533,0,0,0,0,0,217.3343423,6.925,FALSE,1481618.74,"A",202505,0
6,2011-09-09,80.21,3.546,0,0,0,0,0,217.3980304,6.925,TRUE,1483574.38,"A",202505,1
6,2011-09-16,84.94,3.526,0,0,0,0,0,217.5797506,6.925,FALSE,1351407.79,"A",202505,0
6,2011-09-23,78.49,3.467,0,0,0,0,0,217.9188471,6.925,FALSE,1336044.75,"A",202505,0
6,2011-09-30,82.51,3.355,0,0,0,0,0,218.2579435,6.925,FALSE,1307551.92,"A",202505,0
6,2011-10-07,74.1,3.285,0,0,0,0,0,218.59704,6.551,FALSE,1481739.2,"A",202505,0
6,2011-10-14,71.24,3.274,0,0,0,0,0,218.9109844,6.551,FALSE,1386520.99,"A",202505,0
6,2011-10-21,68.53,3.353,0,0,0,0,0,219.0740167,6.551,FALSE,1417922.37,"A",202505,0
6,2011-10-28,69.51,3.372,0,0,0,0,0,219.237049,6.551,FALSE,1419445.12,"A",202505,0
6,2011-11-04,58.54,3.332,0,0,0,0,0,219.4000812,6.551,FALSE,1523420.38,"A",202505,0
6,2011-11-11,61.33,3.297,12590.41,2173.66,123.2,3108.55,5416.96,219.5631135,6.551,FALSE,1536176.54,"A",202505,0
6,2011-11-18,63.89,3.308,4649.8,304.36,205.38,687.88,7949.26,219.7897137,6.551,FALSE,1524390.07,"A",202505,0
6,2011-11-25,62.78,3.236,429.03,171.88,429.184037296037,15,986.23,220.0417412,6.551,TRUE,2249811.55,"A",202505,1
6,2011-12-02,51.18,3.172,6264.18,74.94,2885.14,3904.82,1581.80681274281,220.2937686,6.551,FALSE,1688531.34,"A",202505,0
6,2011-12-09,43.64,3.158,5473.33,42,282.45,4436.51,11311.24,220.5457961,6.551,FALSE,1903385.14,"A",202505,0
6,2011-12-16,53.27,3.159,7070.01,27,603.98,508.56,4788.85,220.7671856,6.551,FALSE,2034695.56,"A",202505,0
